"Ministère des Affaires Étrangères, de l'Intégration Africaine et des Tchadiens de l'Étranger",,https://diplomatie.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://diplomatie.gouv.td/
"Ministère des Finances, du Budget, de l'Économie, du Plan et de la Coopération Internationale",,https://finances.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://finances.gouv.td/
Ministère de la Femme et de l'Enfance,,https://femme.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://femme.gouv.td/
"Ministère de la Justice, Garde des Sceaux, chargée des Droits Humains",,https://justice.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://justice.gouv.td/
"Ministère de l'Enseignement Supérieur, de la Recherche Scientifique et de la Formation Professionnelle",,https://enseignementsup-td.com/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://enseignementsup-td.com/
Ministère de la Santé Publique et de la Prévention,,https://sante.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://sante.gouv.td/
Ministère de l'Eau et l'Énergie,,https://hydraulique.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://hydraulique.gouv.td/
Ministère de la Sécurité Publique et de l'Immigration,,https://securite.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://securite.gouv.td/
"Ministère des Armées, des Anciens Combattants et des Victimes de Guerre",,https://defense.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://defense.gouv.td/
"Ministère des Mines, du Pétrole et de la Géologie",,https://mines.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://mines.gouv.td/
"Ministère de l'Aménagement du Territoire, de l'Urbanisme et de l'Habitat",,https://amenagement.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://amenagement.gouv.td/
Ministère de la Fonction Publique et de la Concertation Sociale,,https://fonctionpublique.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://fonctionpublique.gouv.td/
"Ministère des Télécommunications, de l'Économie et de la Digitalisation",,https://site.mpntic.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://site.mpntic.gouv.td/
Ministère de la Production et de l'Industrialisation Agricole,,https://agriculture.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://agriculture.gouv.td/
Ministère du Commerce et de l'Industrie,,https://commerce.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://commerce.gouv.td/
"Ministère de l'Environnement, de la Pêche et du Développement Durable",,https://environnement.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://environnement.gouv.td/
"Ministère du Développement Touristique, de la Culture et de l'Artisanat",,https://tourisme.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://tourisme.gouv.td/
Ministère de la Jeunesse et des Sports,,https://jeunesse.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://jeunesse.gouv.td/
"Ministère de la Communication, Porte-parole du Gouvernement",,https://communication.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://communication.gouv.td/
Ministère de l'Administration du Territoire et de la Décentralisation,,https://interieur.gouv.td/,grey_none_verified,National government ministry,false,no_url,Chad,DEPT,https://interieur.gouv.td/
Programme Alimentaire Mondial (PAM) Tchad,,https://www.wfp.org/careers,green_verified,UN World Food Programme office,true,pending,Chad,NGO,https://www.wfp.org/countries/chad
Organisation Mondiale de la Santé (OMS) Tchad,,https://www.who.int/careers,green_verified,UN World Health Organization office,true,pending,Chad,NGO,https://www.afro.who.int/countries/chad
Programme des Nations Unies pour le Développement (PNUD) Tchad,,https://jobs.undp.org/,green_verified,UN Development Programme office,true,pending,Chad,NGO,https://www.undp.org/fr/chad
Plan International Tchad,,https://plan-international.org/jobs/,green_verified,International NGO for children's rights,true,pending,Chad,NGO,https://plan-international.org/chad/
Catholic Relief Services Tchad,,https://www.crs.org/about-us/careers,green_verified,Catholic humanitarian NGO country office,true,pending,Chad,NGO,https://www.crs.org/where-we-work/africa/chad
Airtel Tchad,,https://airtel.td/,grey_none_verified,Major mobile telecom operator,false,no_url,Chad,PRIVATE,https://airtel.td/
Moov Africa Tchad,,https://moov-africa.td/carriere/,green_verified,Major mobile telecom operator,true,pending,Chad,PRIVATE,https://moov-africa.td/
Ecobank Tchad,,https://www.ecobank.com/group/careers,amber_company_route,Major pan-African commercial bank,true,pending,Chad,PRIVATE,https://www.ecobank.com/
UBA Tchad,,https://www.ubagroup.com/careers/,green_verified,Major pan-African commercial bank,true,pending,Chad,PRIVATE,https://www.ubachad.com/
