Ministry of Finance,,https://mof.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://mof.gov.eg
Ministry of Foreign Affairs,,https://www.mfa.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.mfa.gov.eg
Ministry of Defense,,https://mod.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://mod.gov.eg
Ministry of Interior,,https://moi.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://moi.gov.eg
Ministry of Justice,,https://moj.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://moj.gov.eg
Ministry of Health and Population,,https://www.mohp.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.mohp.gov.eg
Ministry of Education and Technical Education,,https://moe.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://moe.gov.eg
Ministry of Higher Education and Scientific Research,,https://mohesr.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://mohesr.gov.eg
Ministry of Agriculture and Land Reclamation,,https://moa.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://moa.gov.eg
Ministry of Trade and Industry,,https://mti.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://mti.gov.eg
Ministry of Tourism and Antiquities,,https://mota.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://mota.gov.eg
Ministry of Petroleum and Mineral Resources,,https://www.petroleum.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.petroleum.gov.eg
Ministry of Electricity and Renewable Energy,,https://www.moee.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.moee.gov.eg
Ministry of Transport,,https://www.mts.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.mts.gov.eg
Ministry of Communications and Information Technology,,https://mcit.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://mcit.gov.eg
Ministry of Housing Utilities and Urban Communities,,https://www.mhuc.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.mhuc.gov.eg
Ministry of Manpower,,https://www.manpower.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.manpower.gov.eg
Ministry of Social Solidarity,,https://www.mosd.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.mosd.gov.eg
Ministry of Water Resources and Irrigation,,https://www.mwri.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.mwri.gov.eg
Ministry of Environment,,https://www.eeaa.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.eeaa.gov.eg
Ministry of Youth and Sports,,https://www.youth.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.youth.gov.eg
Ministry of Culture,,https://www.moc.gov.eg,grey_none_verified,National government ministry,false,pending,Egypt,DEPT,https://www.moc.gov.eg
Cairo Governorate,,https://cairo.gov.eg,grey_none_verified,Governorate (provincial government),false,pending,Egypt,MUNI,https://cairo.gov.eg
Alexandria Governorate,,https://www.alexandria.gov.eg,grey_none_verified,Governorate (provincial government),false,pending,Egypt,MUNI,https://www.alexandria.gov.eg
Giza Governorate,,https://giza.gov.eg,grey_none_verified,Governorate (provincial government),false,pending,Egypt,MUNI,https://giza.gov.eg
Luxor Governorate,,https://luxor.gov.eg,grey_none_verified,Governorate (provincial government),false,pending,Egypt,MUNI,https://luxor.gov.eg
Aswan Governorate,,https://aswan.gov.eg,grey_none_verified,Governorate (provincial government),false,pending,Egypt,MUNI,https://aswan.gov.eg
Suez Canal Authority,,https://www.suezcanal.gov.eg/English/Career/Pages/default.aspx,amber_company_route,"State authority operating the Suez Canal; search result confirms an active careers listing on Indeed",true,pending,Egypt,SOE,https://www.suezcanal.gov.eg
Egyptian General Petroleum Corporation,,http://www.egpc.com.eg/Careers.aspx,amber_company_route,State oil company,true,pending,Egypt,SOE,http://www.egpc.com.eg
Egyptian Natural Gas Holding Company (EGAS),,https://www.egas.com.eg/careers,grey_none_verified,State natural gas holding company,false,pending,Egypt,SOE,https://www.egas.com.eg
EgyptAir,,https://www.egyptair.com/en/about-egyptair/careers,amber_company_route,National carrier (state-owned),true,pending,Egypt,SOE,https://www.egyptair.com
Egyptian Electricity Holding Company,,https://www.eehc.gov.eg/careers,grey_none_verified,State electricity holding company,false,pending,Egypt,SOE,https://www.eehc.gov.eg
National Bank of Egypt,,https://www.nbe.com.eg/careers,amber_company_route,Largest state-owned commercial bank,true,pending,Egypt,SOE,https://www.nbe.com.eg
Banque Misr,,https://www.banquemisr.com/en/careers,amber_company_route,State-owned commercial bank,true,pending,Egypt,SOE,https://www.banquemisr.com
Central Bank of Egypt,,https://www.cbe.org.eg/en/about-cbe/careers,grey_none_verified,National central bank,false,pending,Egypt,SOE,https://www.cbe.org.eg
Egyptian National Railways,,https://enr.gov.eg/careers,grey_none_verified,State rail operator,false,pending,Egypt,SOE,https://enr.gov.eg
Telecom Egypt,,https://www.te.eg/en/careers,amber_company_route,Majority state-owned telecom operator (EGX-listed),true,pending,Egypt,SOE,https://www.te.eg
Holding Company for Water and Wastewater,,https://www.hcww.com.eg/careers,grey_none_verified,State water utility holding company,false,pending,Egypt,SOE,https://www.hcww.com.eg
Commercial International Bank (CIB),,https://www.cibeg.com/en/careers,amber_company_route,EGX-listed largest private bank,true,pending,Egypt,PRIVATE,https://www.cibeg.com
Orascom Construction,,https://www.orascomconstruction.com/careers,amber_company_route,EGX/NASDAQ Dubai-listed construction group,true,pending,Egypt,PRIVATE,https://www.orascomconstruction.com
Vodafone Egypt,,https://www.vodafone.com.eg/en/careers,amber_company_route,Major telecom operator,true,pending,Egypt,PRIVATE,https://www.vodafone.com.eg
Orange Egypt,,https://www.orange.eg/en/careers,grey_none_verified,Major telecom operator,false,pending,Egypt,PRIVATE,https://www.orange.eg
Talaat Moustafa Group,,https://www.tmg.com.eg/careers,grey_none_verified,EGX-listed real-estate developer,false,pending,Egypt,PRIVATE,https://www.tmg.com.eg
Elsewedy Electric,,https://www.elsewedyelectric.com/en/careers,amber_company_route,EGX-listed cables/electrical manufacturer,true,pending,Egypt,PRIVATE,https://www.elsewedyelectric.com
Edita Food Industries,,https://www.edita.com.eg/careers,grey_none_verified,EGX-listed snack-food producer,false,pending,Egypt,PRIVATE,https://www.edita.com.eg
Eastern Company (tobacco),,,grey_none_verified,EGX-listed state-linked tobacco monopoly,false,pending,Egypt,SOE,
Juhayna Food Industries,,https://www.juhayna.com/careers,grey_none_verified,EGX-listed dairy/juice producer,false,pending,Egypt,PRIVATE,https://www.juhayna.com
UNICEF Egypt,,https://www.unicef.org/egypt/careers,amber_company_route,UN agency; child health and education programs,true,pending,Egypt,NGO,https://www.unicef.org/egypt
UNDP Egypt,,https://www.undp.org/egypt/jobs,amber_company_route,UN development agency Egypt country office,true,pending,Egypt,NGO,https://www.undp.org/egypt
UNHCR Egypt,,https://www.unhcr.org/careers,amber_company_route,UN refugee agency; large refugee registration operations in Cairo,true,pending,Egypt,NGO,https://www.unhcr.org/eg
Egyptian Red Crescent Society,,https://www.egyptianrc.org/careers,grey_none_verified,National Red Crescent society,false,pending,Egypt,NGO,https://www.egyptianrc.org
World Food Programme Egypt,,https://www.wfp.org/careers,amber_company_route,Humanitarian food assistance operations,true,pending,Egypt,NGO,https://www.wfp.org/countries/egypt
CARE Egypt,,https://www.care.org/careers,grey_none_verified,Humanitarian and development NGO,false,pending,Egypt,NGO,https://www.care.org
Caritas Egypt,,https://caritas.org/careers,grey_none_verified,Catholic charity and social-services network,false,pending,Egypt,NGO,https://caritas.org
