Primature du Mali,,https://primature.ml/,green_verified,Office of the Prime Minister of Mali,false,no_url,Mali,DEPT,https://primature.ml/
Ministere de la Defense et des Anciens Combattants,,https://defense.gouv.ml/,amber_company_route,"National government ministry, defense and veterans",false,no_url,Mali,DEPT,https://defense.gouv.ml/
Ministere de l'Economie et des Finances,,https://finances.gouv.ml/,amber_company_route,"National government ministry, economy and finance",false,no_url,Mali,DEPT,https://finances.gouv.ml/
"Ministere de la Reconciliation, de la Paix et de la Cohesion Nationale",,https://reconciliation.gouv.ml/,green_verified,"National government ministry, peace and reconciliation",false,no_url,Mali,DEPT,https://reconciliation.gouv.ml/
Ministere de la Justice et des Droits de l'Homme,,https://justice.gouv.ml/,green_verified,"National government ministry, justice and human rights",false,no_url,Mali,DEPT,https://justice.gouv.ml/
Ministere de l'Administration Territoriale et de la Decentralisation,,https://matd.gouv.ml/,green_verified,"National government ministry, territorial administration",false,no_url,Mali,DEPT,https://matd.gouv.ml/
Ministere de la Refondation de l'Etat et des Relations avec les Institutions,,https://refondation.gouv.ml/,amber_company_route,"National government ministry, state refoundation",false,no_url,Mali,DEPT,https://refondation.gouv.ml/
Ministere de la Securite et de la Protection Civile,,https://securite.gouv.ml/,green_verified,"National government ministry, security and civil protection",false,no_url,Mali,DEPT,https://securite.gouv.ml/
Ministere des Transports et des Infrastructures,,https://transport.gouv.ml/,amber_company_route,"National government ministry, transport and infrastructure",false,no_url,Mali,DEPT,https://transport.gouv.ml/
Ministere des Affaires Etrangeres et de la Cooperation Internationale,,https://diplomatie.gouv.ml/,amber_company_route,"National government ministry, foreign affairs",false,no_url,Mali,DEPT,https://diplomatie.gouv.ml/
Ministere de l'Education Nationale,,http://www.education.gouv.ml/,amber_company_route,"National government ministry, national education",false,no_url,Mali,DEPT,http://www.education.gouv.ml/
Ministere de l'Enseignement Superieur et de la Recherche Scientifique,,https://www.enseignementsuperieur.gouv.ml/,green_verified,"National government ministry, higher education",false,no_url,Mali,DEPT,https://www.enseignementsuperieur.gouv.ml/
Ministere des Mines,,https://mines.gouv.ml/,green_verified,"National government ministry, mining sector",false,no_url,Mali,DEPT,https://mines.gouv.ml/
Ministere de l'Energie et de l'Eau,,https://energie.gouv.ml/,green_verified,"National government ministry, energy and water",false,no_url,Mali,DEPT,https://energie.gouv.ml/
Ministere de la Sante et du Developpement Social,,https://sante.gov.ml/,green_verified,"National government ministry, health and social development",false,no_url,Mali,DEPT,https://sante.gov.ml/
"Ministere du Travail, de la Fonction Publique et du Dialogue Social",,https://fonctionpublique.gouv.ml/,green_verified,"National government ministry, labor and public service",false,no_url,Mali,DEPT,https://fonctionpublique.gouv.ml/
Ministere de la Jeunesse et des Sports,,https://sports.gouv.ml/,green_verified,"National government ministry, youth and sports",false,no_url,Mali,DEPT,https://sports.gouv.ml/
Ministere des Maliens de l'Exterieur et de l'Integration Africaine,,https://maliens-exterieur.gouv.ml/,amber_company_route,"National government ministry, Malians abroad",false,no_url,Mali,DEPT,https://maliens-exterieur.gouv.ml/
Ministere de l'Agriculture,,http://magriculture.gouv.ml/,amber_company_route,"National government ministry, agriculture",false,no_url,Mali,DEPT,http://magriculture.gouv.ml/
"Ministere de l'Entrepreneuriat National, de l'Emploi et de la Formation Professionnelle",,https://menefp.gouv.ml/,green_verified,"National government ministry, entrepreneurship and employment",false,no_url,Mali,DEPT,https://menefp.gouv.ml/
"Ministere de la Promotion de la Femme, de l'Enfant et de la Famille",,https://mpfef.gouv.ml/,amber_company_route,"National government ministry, women, child and family",false,no_url,Mali,DEPT,https://mpfef.gouv.ml/
Ministere de l'Industrie et du Commerce,,http://mic.gov.ml/,amber_company_route,"National government ministry, industry and commerce",false,no_url,Mali,DEPT,http://mic.gov.ml/
"Ministere de l'Urbanisme, de l'Habitat et de l'Amenagement du Territoire",,https://urbanisme.gouv.ml/,grey_none_verified,"National government ministry, urban planning",false,no_url,Mali,DEPT,https://urbanisme.gouv.ml/
"Ministere de l'Environnement, de l'Assainissement et du Developpement Durable",,https://environnement.gouv.ml/,green_verified,"National government ministry, environment and sustainability",false,no_url,Mali,DEPT,https://environnement.gouv.ml/
Ministere de la Communication et de l'Economie Numerique,,https://communication.gouv.ml/,green_verified,"National government ministry, communication and digital economy",false,no_url,Mali,DEPT,https://communication.gouv.ml/
"Ministere de l'Artisanat, de la Culture et du Tourisme",,https://artisanat-tourisme.gouv.ml/,amber_company_route,"National government ministry, crafts, culture and tourism",false,no_url,Mali,DEPT,https://artisanat-tourisme.gouv.ml/
"Ministere des Affaires Religieuses, du Culte et des Coutumes",,https://affairesreligieuses.gouv.ml/,grey_none_verified,"National government ministry, religious affairs",false,no_url,Mali,DEPT,https://affairesreligieuses.gouv.ml/
Ministere de l'Elevage et de la Peche,,https://ma.gouv.ml/,green_verified,"National government ministry, livestock and fisheries",false,no_url,Mali,DEPT,https://ma.gouv.ml/
Programme Alimentaire Mondial (PAM/WFP) Mali,,https://www.wfp.org/careers,green_verified,UN World Food Programme country office,true,pending,Mali,NGO,https://www.wfp.org/countries/mali
Programme des Nations Unies pour le Developpement (PNUD) Mali,,https://www.undp.org/fr/mali/emplois,green_verified,UN Development Programme country office,true,pending,Mali,NGO,https://www.undp.org/fr/mali
Organisation Mondiale de la Sante (OMS) Mali,,https://www.afro.who.int/fr/countries/mali,green_verified,World Health Organization country office,false,no_url,Mali,NGO,https://www.afro.who.int/fr/countries/mali
Plan International Mali,,https://plan-international.org/mali/,green_verified,International NGO for children's and girls' rights,false,no_url,Mali,NGO,https://plan-international.org/mali/
Catholic Relief Services (CRS) Mali,,https://www.crs.org/about-us/careers,green_verified,US Catholic international relief agency,true,pending,Mali,NGO,https://www.crs.org/where-we-work/africa/mali
Orange Mali,,https://e-recrutement.orangemali.com/,amber_company_route,Major mobile telecom operator,true,pending,Mali,PRIVATE,https://www.orangemali.com/
Ecobank Mali,,https://www.ecobank.com/ml/personal-banking,amber_company_route,Major pan-African commercial bank,false,no_url,Mali,PRIVATE,https://www.ecobank.com/ml/personal-banking
Banque Malienne de Solidarite (BMS-SA),,https://bms-sa.ml/recrutement/,amber_company_route,Major Malian commercial bank,true,pending,Mali,PRIVATE,https://bms-sa.ml/
Banque de Developpement du Mali (BDM-SA),,https://www.bdm-sa.com/,amber_company_route,Major Malian commercial bank,false,no_url,Mali,PRIVATE,https://www.bdm-sa.com/
Orabank Mali,,https://www.orabank.net/fr/filiale/mali,green_verified,Pan-African commercial bank subsidiary,false,no_url,Mali,PRIVATE,https://www.orabank.net/fr/filiale/mali
Moov Africa Malitel (ex-Sotelma),,https://www.moov-africa.ml/,amber_company_route,Major mobile telecom operator,false,no_url,Mali,PRIVATE,https://www.moov-africa.ml/
Barrick Gold - Loulo-Gounkoto Mali,,https://www.barrick.com/English/careers/default.aspx,green_verified,Major gold mining operation in Mali,true,pending,Mali,PRIVATE,https://www.barrick.com/English/operations/loulo-gounkoto/default.aspx
B2Gold - Fekola Mine Mali,,https://careers.b2gold.com/,green_verified,Major gold mining operation in Mali,true,pending,Mali,PRIVATE,https://www.b2gold.com/
Azalai Grand Hotel Bamako,,https://www.azalai.com/en/careers,green_verified,"Leading hotel chain, flagship Bamako property",true,pending,Mali,PRIVATE,https://www.azalai.com/en/grand-hotel-bamako
Bramali (Brasseries du Mali),,https://bramali.com/,amber_company_route,Major beverage and brewing company,false,no_url,Mali,PRIVATE,https://bramali.com/
Aeroports du Mali (ADM),,https://www.aeroportsdumali.ml/,green_verified,State-owned national airports operator,false,no_url,Mali,SOE,https://www.aeroportsdumali.ml/
Energie du Mali (EDM-SA),,https://www.edmsa.ml/,green_verified,State-owned national electricity utility,false,no_url,Mali,SOE,https://www.edmsa.ml/
SOMAGEP-SA,,https://www.somagep.ml/,amber_company_route,State-owned urban drinking water utility,false,no_url,Mali,SOE,https://www.somagep.ml/
