Ministère des Finances et du Budget,,https://www.finances.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.finances.gouv.sn
Ministère des Affaires Étrangères,,https://www.affaires-etrangeres.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.affaires-etrangeres.gouv.sn
Ministère de l'Intérieur et de la Sécurité Publique,,https://interieur.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://interieur.gouv.sn
Ministère des Forces Armées,,https://www.far.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.far.gouv.sn
Ministère de la Justice,,https://www.justice.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.justice.gouv.sn
Ministère de la Santé et de l'Action Sociale,,https://www.sante.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.sante.gouv.sn
Ministère de l'Éducation Nationale,,https://www.education.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.education.gouv.sn
Ministère de l'Enseignement Supérieur de la Recherche et de l'Innovation,,https://mesr.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://mesr.gouv.sn
Ministère de l'Agriculture,,https://www.agriculture.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.agriculture.gouv.sn
Ministère du Commerce et des PME,,https://www.commerce.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.commerce.gouv.sn
Ministère du Tourisme,,https://www.tourisme.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.tourisme.gouv.sn
Ministère du Pétrole et des Énergies,,https://www.energie.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.energie.gouv.sn
Ministère des Infrastructures et des Transports,,https://www.transports.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.transports.gouv.sn
Ministère de la Communication des Télécommunications et du Numérique,,https://www.numerique.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.numerique.gouv.sn
Ministère de l'Emploi et des Relations avec les Institutions,,https://www.emploi.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.emploi.gouv.sn
Ministère de la Femme de la Famille et de la Solidarité,,https://www.femme.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.femme.gouv.sn
Ministère de la Culture et du Patrimoine Historique,,https://www.culture.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.culture.gouv.sn
Ministère de l'Hydraulique et de l'Assainissement,,https://www.hydraulique.gouv.sn,grey_none_verified,National government ministry,false,pending,Senegal,DEPT,https://www.hydraulique.gouv.sn
Primature (Cabinet du Premier Ministre),,https://primature.sn,grey_none_verified,Office of the Prime Minister,false,pending,Senegal,DEPT,https://primature.sn
Ville de Dakar (Mairie de Dakar),,https://www.dakarville.sn,grey_none_verified,City government,false,pending,Senegal,MUNI,https://www.dakarville.sn
Région de Thiès,,,grey_none_verified,Regional government,false,pending,Senegal,MUNI,
Région de Saint-Louis,,,grey_none_verified,Regional government,false,pending,Senegal,MUNI,
Région de Kaolack,,,grey_none_verified,Regional government,false,pending,Senegal,MUNI,
Région de Ziguinchor,,,grey_none_verified,Regional government,false,pending,Senegal,MUNI,
SENELEC (Société Nationale d'Électricité du Sénégal),,https://www.senelec.sn/carrieres,amber_company_route,"State electricity utility; search result shows 29 open positions in 2026",true,pending,Senegal,SOE,https://www.senelec.sn
