Ministry of Finance (MINFI),,https://minfi.gov.cm,grey_none_verified,National ministry of finance,false,pending,Cameroon,DEPT,https://minfi.gov.cm
Ministry of Public Health (MINSANTE),,https://www.minsante.cm,grey_none_verified,National ministry of public health,false,pending,Cameroon,DEPT,https://www.minsante.cm
Ministry of Secondary Education (MINESEC),,https://www.minesec.gov.cm,grey_none_verified,Ministry of secondary education,false,pending,Cameroon,DEPT,https://www.minesec.gov.cm
Ministry of Basic Education (MINEDUB),,https://www.minedub.cm,grey_none_verified,Ministry of basic education,false,pending,Cameroon,DEPT,https://www.minedub.cm
Ministry of Higher Education (MINESUP),,https://www.minesup.gov.cm,grey_none_verified,Ministry of higher education,false,pending,Cameroon,DEPT,https://www.minesup.gov.cm
Ministry of Mines Industry and Technological Development (MINMIDT),,https://www.minmidt.cm,grey_none_verified,Ministry of mines and industry,false,pending,Cameroon,DEPT,https://www.minmidt.cm
Ministry of Agriculture and Rural Development (MINADER),,https://www.minader.cm,grey_none_verified,Ministry of agriculture and rural development,false,pending,Cameroon,DEPT,https://www.minader.cm
Ministry of Economy Planning and Regional Development (MINEPAT),,https://minepat.gov.cm,grey_none_verified,Ministry of economy and planning,false,pending,Cameroon,DEPT,https://minepat.gov.cm
Ministry of Public Works (MINTP),,https://www.mintp.cm,grey_none_verified,Ministry of public works,false,pending,Cameroon,DEPT,https://www.mintp.cm
Ministry of Water Resources and Energy (MINEE),,https://minee.cm,grey_none_verified,Ministry of water and energy,false,pending,Cameroon,DEPT,https://minee.cm
Ministry of Forestry and Wildlife (MINFOF),,https://www.minfof.gov.cm,grey_none_verified,Ministry of forestry and wildlife,false,pending,Cameroon,DEPT,https://www.minfof.gov.cm
Ministry of External Relations (MINREX),,https://www.diplocam.cm,grey_none_verified,Ministry of external relations,false,pending,Cameroon,DEPT,https://www.diplocam.cm
Ministry of Territorial Administration (MINAT),,https://minat.gov.cm,grey_none_verified,Ministry of territorial administration,false,pending,Cameroon,DEPT,https://minat.gov.cm
