Ministério da Saúde,,https://minsaude.st/,green_verified,National health ministry official site verified live,false,no_url,Sao Tome and Principe,DEPT,https://minsaude.st/
Ministério dos Negócios Estrangeiros Cooperação e Comunidades,,https://mne.gov.st/en,green_verified,Foreign affairs ministry site verified live,false,no_url,Sao Tome and Principe,DEPT,https://mne.gov.st/en
Ministério da Agricultura Pescas e Desenvolvimento Rural,,https://mapdr.gov.st/index.php,green_verified,Agriculture and fisheries ministry site verified live,false,no_url,Sao Tome and Principe,DEPT,https://mapdr.gov.st/index.php
Ministério do Planeamento Finanças e Economia Azul,,https://www.financas.gov.st/,amber_company_route,Finance ministry domain found via search not directly fetchable,false,no_url,Sao Tome and Principe,DEPT,https://www.financas.gov.st/
Ministério do Trabalho Solidariedade e Segurança Social,,https://stp.gov.st/ministerios_detail?id=m5987mao8nfx607rgwbmujqa,amber_company_route,Labour and social security ministry page on gov portal,false,no_url,Sao Tome and Principe,DEPT,https://stp.gov.st/
Ministério da Educação Cultura Ciência e Ensino Superior,,https://stp.gov.st/ministerios_detail?id=y28rudbrs8fs35d1oergoaif,amber_company_route,Education ministry page listed on government portal,false,no_url,Sao Tome and Principe,DEPT,https://stp.gov.st/
Ministério da Justiça,,https://justicastp.gov.st/,grey_none_verified,Justice ministry domain found but unreachable this session,false,no_url,Sao Tome and Principe,DEPT,https://justicastp.gov.st/
Governo de Sao Tome e Principe - Portal do Cidadao,,https://gov.st/,green_verified,Official citizen services portal verified live,false,no_url,Sao Tome and Principe,DEPT,https://gov.st/
Pagina Oficial do Governo de Sao Tome e Principe,,https://stp.gov.st/,green_verified,Main government portal listing all ministries verified live,false,no_url,Sao Tome and Principe,DEPT,https://stp.gov.st/
PNUD Sao Tome e Principe (UNDP),,https://www.undp.org/sao-tome-principe,green_verified,UNDP country office page with employment link verified,false,no_url,Sao Tome and Principe,NGO,https://www.undp.org/sao-tome-principe
OMS Sao Tome e Principe (WHO),,https://www.afro.who.int/pt/countries/sao-tome-and-principe,green_verified,WHO country office page links to global careers portal,false,no_url,Sao Tome and Principe,NGO,https://www.afro.who.int/pt/countries/sao-tome-and-principe
PMA Sao Tome e Principe (WFP),,https://www.wfp.org/countries/sao-tome-and-principe,amber_company_route,WFP country page found vacancies listed on external job boards,false,no_url,Sao Tome and Principe,NGO,https://www.wfp.org/countries/sao-tome-and-principe
Banco Internacional de Sao Tome e Principe (BISTP),,https://www.bistp.st/inicio/recrutamento,green_verified,Bank recruitment page verified live with open position,true,pending,Sao Tome and Principe,PRIVATE,https://www.bistp.st/
Afriland First Bank STP,,https://afrilandfirstbankst.com/carriere/,amber_company_route,Bank careers page found could not be fully fetched,true,pending,Sao Tome and Principe,PRIVATE,https://afrilandfirstbankst.com/
CST - Companhia Santomense de Telecomunicacoes,,https://cst.st/,green_verified,National telecom operator site verified live no careers page,false,no_url,Sao Tome and Principe,PRIVATE,https://cst.st/
CECAQ-11 Cooperativa de Exportacao de Cacau,,https://cecaq-11.com/,green_verified,Quality cocoa export cooperative site verified live,false,no_url,Sao Tome and Principe,PRIVATE,https://cecaq-11.com/
CECAB STP Cacau Biologico,,https://www.cecab.st/,green_verified,Organic cocoa export cooperative site verified live,false,no_url,Sao Tome and Principe,PRIVATE,https://www.cecab.st/
EMAE - Empresa de Agua e Eletricidade,,https://www.emae.st/,green_verified,National electricity and water utility site verified live,false,no_url,Sao Tome and Principe,SOE,https://www.emae.st/
ENAPORT - Empresa Nacional de Administracao dos Portos,,https://enaport.st/,green_verified,National port authority site verified live no careers page,false,no_url,Sao Tome and Principe,SOE,https://enaport.st/
