Ministère des Affaires Etrangères et de la Coopération Internationale,,https://diplomatie.gouv.dj/,green_verified,National foreign affairs ministry,false,no_url,Djibouti,DEPT,https://diplomatie.gouv.dj/
Ministère de l'Intérieur,,https://interieur.gouv.dj/,green_verified,National interior ministry,false,no_url,Djibouti,DEPT,https://interieur.gouv.dj/
Ministère de l'Agriculture de l'Eau de la Pêche et de l'Elevage (MAEM),,https://www.maem.dj/,green_verified,National agriculture and water ministry,false,no_url,Djibouti,DEPT,https://www.maem.dj/
Ministère de l'Economie des Finances et de l'Industrie (MEFIP),,https://www.ministere-finances.dj/,green_verified,National economy and finance ministry,false,no_url,Djibouti,DEPT,https://www.ministere-finances.dj/
Ministère de la Santé,,https://sante.gouv.dj/,amber_company_route,National health ministry,false,no_url,Djibouti,DEPT,https://sante.gouv.dj/
World Food Programme Djibouti,,https://www.wfp.org/careers,green_verified,UN food assistance agency in Djibouti,true,pending,Djibouti,NGO,https://www.wfp.org/countries/djibouti
World Health Organization Djibouti,,https://www.who.int/countries/dji,green_verified,UN health agency country office,false,no_url,Djibouti,NGO,https://www.who.int/countries/dji
UNDP Djibouti,,https://www.undp.org/djibouti/careers,green_verified,UN development agency country office,true,pending,Djibouti,NGO,https://www.undp.org/djibouti
UNICEF Djibouti,,https://www.unicef.org/djibouti/,green_verified,UN children's agency country office,false,no_url,Djibouti,NGO,https://www.unicef.org/djibouti/
UNHCR Djibouti,,https://www.unhcr.org/where-we-work/countries/djibouti,green_verified,UN refugee agency country presence,false,no_url,Djibouti,NGO,https://www.unhcr.org/where-we-work/countries/djibouti
IOM Djibouti,,https://www.iom.int/countries/djibouti,green_verified,UN migration agency country office with job openings,true,pending,Djibouti,NGO,https://www.iom.int/countries/djibouti
Bank of Africa Mer Rouge (Djibouti),,https://www.boamerrouge.com/institutionnels/travailler-chez-boa/,green_verified,Major commercial bank in Djibouti,true,pending,Djibouti,PRIVATE,https://www.boamerrouge.com/
BCIMR,,https://www.bcimr.dj/,amber_company_route,Djiboutian commercial bank,false,no_url,Djibouti,PRIVATE,https://www.bcimr.dj/
Salaam African Bank,,https://www.banksalaam.com/careers/,green_verified,Islamic commercial bank in Djibouti,true,pending,Djibouti,PRIVATE,https://www.banksalaam.com/
Air Djibouti,,https://www.air-djibouti.com,green_verified,National airline of Djibouti,false,no_url,Djibouti,PRIVATE,https://www.air-djibouti.com
Maersk Djibouti,,https://www.maersk.com/local-information/africa/djibouti,green_verified,Global shipping line's Djibouti logistics office,false,no_url,Djibouti,PRIVATE,https://www.maersk.com/local-information/africa/djibouti
CMA CGM Djibouti,,https://www.cma-cgm.com/local/djibouti,green_verified,Shipping line's Djibouti subsidiary agency,false,no_url,Djibouti,PRIVATE,https://www.cma-cgm.com/local/djibouti
Kempinski Djibouti Palace,,https://www.kempinski.com/en/djibouti-palace,green_verified,Luxury hotel and resort operator,false,no_url,Djibouti,PRIVATE,https://www.kempinski.com/en/djibouti-palace
Djibouti Telecom,,https://www.djiboutitelecom.dj/,green_verified,State telecom operator,false,no_url,Djibouti,SOE,https://www.djiboutitelecom.dj/
Electricite de Djibouti (EDD),,https://www.edd.dj/,amber_company_route,National state-owned electricity utility,false,no_url,Djibouti,SOE,https://www.edd.dj/
Office National des Eaux et de l'Assainissement de Djibouti (ONEAD),,https://onead.dj/,green_verified,National state water and sanitation utility,false,no_url,Djibouti,SOE,https://onead.dj/
Djibouti Ports and Free Zones Authority (Port de Djibouti),,https://www.portdedjibouti.com/,green_verified,State port authority operating Djibouti's port,false,no_url,Djibouti,SOE,https://www.portdedjibouti.com/
Djibouti International Free Trade Zone (DIFTZ),,https://www.diftz.dj/,amber_company_route,State-China joint venture free trade zone operator,true,pending,Djibouti,SOE,https://www.diftz.dj/
