Ministere de l'Economie et des Finances,,https://www.mef.gov.gn,grey_none_verified,Ministere finances et economie nationale,false,pending,Guinea,DEPT,https://www.mef.gov.gn
Ministere du Budget,,https://mbudget.gov.gn,grey_none_verified,Ministere du budget national,false,pending,Guinea,DEPT,https://mbudget.gov.gn
Ministere de la Sante et de l'Hygiene Publique,,https://sante.gov.gn,grey_none_verified,Ministere sante et hygiene publique,false,pending,Guinea,DEPT,https://sante.gov.gn
Ministere de l'Enseignement Pre-Universitaire et de l'Alphabetisation,,https://mepua.gov.gn,grey_none_verified,Ministere education de base,false,pending,Guinea,DEPT,https://mepua.gov.gn
Ministere de l'Enseignement Superieur et de la Recherche Scientifique,,https://mesrs.gov.gn,grey_none_verified,Ministere enseignement superieur et recherche,false,pending,Guinea,DEPT,https://mesrs.gov.gn
Ministere des Mines et de la Geologie,,https://mines.gov.gn,grey_none_verified,Ministere des mines et geologie,false,pending,Guinea,DEPT,https://mines.gov.gn
Ministere de l'Energie de l'Hydraulique et des Hydrocarbures,,https://mhh.gov.gn,grey_none_verified,Ministere energie hydraulique et hydrocarbures,false,pending,Guinea,DEPT,https://mhh.gov.gn
Ministere de l'Agriculture,,https://agriculture.gov.gn,grey_none_verified,Ministere de l'agriculture,false,pending,Guinea,DEPT,https://agriculture.gov.gn
Ministere des Transports,,https://transports.gov.gn,grey_none_verified,Ministere des transports,false,pending,Guinea,DEPT,https://transports.gov.gn
Ministere du Commerce,,http://commerce.gov.gn,grey_none_verified,Ministere du commerce,false,pending,Guinea,DEPT,http://commerce.gov.gn
Ministere de la Fonction Publique et du Travail,,https://fonctionpublique.gov.gn,grey_none_verified,Ministere fonction publique et travail,false,pending,Guinea,DEPT,https://fonctionpublique.gov.gn
Ministere de l'Administration du Territoire et de la Decentralisation,,https://matd.gov.gn,grey_none_verified,Ministere administration territoire et decentralisation,false,pending,Guinea,DEPT,https://matd.gov.gn
Ministere des Affaires Etrangeres,,https://mae.gov.gn,grey_none_verified,Ministere des affaires etrangeres,false,pending,Guinea,DEPT,https://mae.gov.gn
Ministere de la Justice et des Droits de l'Homme,,https://justiceguinee.gov.gn,grey_none_verified,Ministere justice et droits humains,false,pending,Guinea,DEPT,https://justiceguinee.gov.gn
Ministere de l'Enseignement Technique et de la Formation Professionnelle,,https://metfp.gov.gn,grey_none_verified,Ministere formation professionnelle et emploi,false,pending,Guinea,DEPT,https://metfp.gov.gn
Ministere de l'Environnement et du Developpement Durable,,https://medd.gov.gn,grey_none_verified,Ministere environnement et developpement durable,false,pending,Guinea,DEPT,https://medd.gov.gn
Ministere de la Peche et de l'Economie Maritime,,https://peches.gov.gn,grey_none_verified,Ministere peche et economie maritime,false,pending,Guinea,DEPT,https://peches.gov.gn
Ministere des Postes des Telecommunications et de l'Economie Numerique,,https://www.mpten.gov.gn,grey_none_verified,Ministere postes telecoms economie numerique,false,pending,Guinea,DEPT,https://www.mpten.gov.gn
Ministere du Plan et de la Cooperation Internationale,,https://mpcid.gov.gn,grey_none_verified,Ministere du plan et cooperation,false,pending,Guinea,DEPT,https://mpcid.gov.gn
Electricite de Guinee EDG,,https://edg.com.gn,grey_none_verified,Compagnie nationale d'electricite,false,pending,Guinea,SOE,https://edg.com.gn
Societe des Eaux de Guinee SEG,,https://segguinee.com,grey_none_verified,Societe nationale des eaux,false,pending,Guinea,SOE,https://segguinee.com
Port Autonome de Conakry,,https://portconakry.gov.gn,grey_none_verified,Port maritime national,false,pending,Guinea,SOE,https://portconakry.gov.gn
SOGUIPAMI,,https://soguipami.net,grey_none_verified,Societe guineenne du patrimoine minier,false,pending,Guinea,SOE,https://soguipami.net
