Federal Government of Somalia,,https://villasomalia.gov.so/,grey_none_verified,Presidency of Somalia's federal government,false,no_url,Somalia,DEPT,https://villasomalia.gov.so/
Ministry of Foreign Affairs & International Cooperation,,https://web.mfa.gov.so/,grey_none_verified,Federal ministry for foreign affairs and diplomacy,false,no_url,Somalia,DEPT,https://web.mfa.gov.so/
Ministry of Finance Somalia,,https://mof.gov.so/the-minstry/careers,green_verified,Federal ministry overseeing national budget and finance,true,pending,Somalia,DEPT,https://mof.gov.so/
Ministry of Health & Human Services Somalia,,https://moh.gov.so/en/career-opportunity/,green_verified,Federal health ministry job postings verified,true,pending,Somalia,DEPT,https://moh.gov.so/en/
Ministry of Commerce and Industry Somalia,,https://moci.gov.so/,grey_none_verified,Federal ministry for trade and industrial policy,false,no_url,Somalia,DEPT,https://moci.gov.so/
Office of the Prime Minister Somalia,,https://opm.gov.so/en,grey_none_verified,Executive office coordinating Somalia's federal government,false,no_url,Somalia,DEPT,https://opm.gov.so/en
Central Bank of Somalia,,https://centralbank.gov.so/vacancy/,green_verified,Somalia's state financial regulator and central bank,true,pending,Somalia,SOE,https://centralbank.gov.so/
World Food Programme Somalia,,https://www.wfp.org/careers,green_verified,UN agency fighting hunger across Somalia,true,pending,Somalia,NGO,https://www.wfp.org/countries/somalia
World Health Organization Somalia,,https://www.who.int/careers,green_verified,UN health agency supporting Somalia's health system,true,pending,Somalia,NGO,https://www.emro.who.int/countries/som/index.html
UNDP Somalia,,https://www.undp.org/somalia/jobs,green_verified,UN development agency Somalia country jobs page,true,pending,Somalia,NGO,https://www.undp.org/somalia
UNHCR Somalia,,https://www.unhcr.org/careers,amber_company_route,UN refugee agency for Somalia's displacement response,true,pending,Somalia,NGO,https://help.unhcr.org/somalia/
UNICEF Somalia,,https://www.unicef.org/somalia/work-unicef,green_verified,UN children's agency Somalia country careers page,true,pending,Somalia,NGO,https://www.unicef.org/somalia
Plan International Somalia,,https://plan-international.org/somalia/,grey_none_verified,INGO focused on children's and girls' rights,false,no_url,Somalia,NGO,https://plan-international.org/somalia/
Catholic Relief Services Somalia,,https://www.crs.org/about/careers,green_verified,US Catholic humanitarian agency operating in Somalia,true,pending,Somalia,NGO,https://www.crs.org/where-we-work/africa/somalia
Hormuud Telecom,,https://www.hormuud.com/Jobs/1,amber_company_route,Somalia's largest telecom and mobile money operator,true,pending,Somalia,PRIVATE,https://www.hormuud.com/
Somtel,,https://www.somtelsomalia.com/careers/,amber_company_route,Puntland-based telecom and internet provider,true,pending,Somalia,PRIVATE,https://www.somtelsomalia.com/
Golis Telecom Somalia,,https://golistelecom.com/career/,green_verified,Puntland telecom operator with Sahal mobile money,true,pending,Somalia,PRIVATE,https://golistelecom.com/
Premier Bank Somalia,,https://premierbank.so/,grey_none_verified,Major Mogadishu-based commercial bank,false,no_url,Somalia,PRIVATE,https://premierbank.so/
Amana Bank Somalia,,https://amanabank.so/,grey_none_verified,Somali Islamic commercial bank,false,no_url,Somalia,PRIVATE,https://amanabank.so/
Salaam Somali Bank,,http://salaamsombank.com/,grey_none_verified,Somali commercial bank based in Mogadishu,false,no_url,Somalia,PRIVATE,http://salaamsombank.com/
